거래일,종목코드,종목명,시장구분,시가,고가,저가,종가,거래량
20250319,456040,OCI,KOSPI,59300,60100,59300,59900,25827
20250319,002350,넥센타이어,KOSPI,5400,5490,5400,5460,104949
20250319,348950,제이알글로벌리츠,KOSPI,2665,2680,2640,2680,243032
20250319,036530,SNT홀딩스,KOSPI,32050,32450,31750,32300,41201
20250319,271940,일진하이솔루스,KOSPI,14320,14470,14310,14410,58113
20250319,090460,비에이치,KOSPI,14720,15090,14720,15000,132605
20250319,000070,삼양홀딩스,KOSPI,60100,60500,59900,60200,18375
20250319,010780,아이에스동서,KOSPI,17080,17300,16980,17070,61574
20250319,014830,유니드,KOSPI,77700,79800,75200,75900,72500
20250319,001060,JW중외제약,KOSPI,22100,22150,21850,21950,39463
20250319,344820,KCC글라스,KOSPI,32000,32300,31750,32000,22617
20250319,195870,해성디에스,KOSPI,28750,30200,28750,29950,91137
20250319,383800,LX홀딩스,KOSPI,6620,6680,6620,6630,58945
20250319,091810,티웨이항공,KOSPI,2350,2355,2320,2335,775516
20250319,377740,바이오노트,KOSPI,4900,4930,4860,4900,34054
20250319,272450,진에어,KOSPI,9650,9660,9530,9570,127113
20250319,403550,쏘카,KOSPI,15120,15200,15050,15070,11319
20250319,000370,한화손해보험,KOSPI,4220,4245,4190,4230,147329
20250319,016800,퍼시스,KOSPI,42100,42750,41850,42750,1020
20250319,475150,SK이터닉스,KOSPI,14700,14860,14550,14550,197643
20250319,192650,드림텍,KOSPI,7060,7140,7030,7120,120248
20250319,007700,F&F홀딩스,KOSPI,12490,12560,12350,12490,4762
20250319,105630,한세실업,KOSPI,12120,12290,12120,12210,70859
20250319,460860,동국제강,KOSPI,9720,9820,9630,9660,193001
